pclass,survived,name,sex,age,sibsp,parch,ticket,fare,embarked
0.0,1.0,0.13123561013046814,0.0,0.5114618564449456,0.0,0.0,0.1123110151187905,0.2625265161540666,0.0
0.0,0.0,0.1343054489639294,1.0,0.5615683327070025,0.0,0.0,0.032397408207343416,0.051822148727810165,1.0
0.0,0.0,0.13967766692248657,1.0,0.3486158085932607,0.0,0.0,0.06587473002159827,0.060507970265993034,1.0
0.0,1.0,0.14044512663085187,1.0,0.5239884755104598,0.0,0.0,0.8552915766738661,0.05130978285055781,1.0
0.0,1.0,0.148119723714505,0.0,0.6617812852311161,0.0,0.0,0.8855291576673867,0.0535706338814965,0.0
0.0,1.0,0.15195702225633154,1.0,0.44882876111737446,0.0,0.1111111111111111,0.8952483801295897,1.0,0.0
0.0,1.0,0.15272448196469685,0.0,0.7244143805586872,0.0,0.1111111111111111,0.8952483801295897,1.0,0.0
0.0,0.0,0.15502686108979277,1.0,0.4112489039208318,0.0,0.0,0.7408207343412527,0.009759350042902102,1.0
0.0,0.0,0.15732924021488873,1.0,0.3486158085932607,0.0,0.0,0.03779697624190065,0.09193307740413781,1.0
0.0,0.0,0.15809669992325404,1.0,0.2108229988726043,0.0,0.0,0.03779697624190065,0.09193307740413781,1.0
0.0,1.0,0.15886415963161934,1.0,0.135663284479519,0.125,0.2222222222222222,0.04535637149028078,0.23422440102965048,1.0
0.0,1.0,0.15963161933998465,0.0,0.17324314167606164,0.125,0.2222222222222222,0.04535637149028078,0.23422440102965048,1.0
0.0,1.0,0.16039907904834996,1.0,0.44882876111737446,0.125,0.2222222222222222,0.04535637149028078,0.23422440102965048,1.0
0.0,1.0,0.16193399846508058,0.0,0.44882876111737446,0.125,0.2222222222222222,0.04535637149028078,0.23422440102965048,1.0
0.0,0.0,0.1642363775901765,1.0,0.6116748089690592,0.0,0.0,0.12742980561555076,0.050748620223090936,1.0
0.0,1.0,0.16500383729854182,0.0,0.3486158085932607,0.0,0.0,0.12526997840172788,0.05410739813385612,0.0
0.0,0.0,0.16577129700690713,1.0,0.44882876111737446,0.125,0.0,0.1263498920086393,0.15390495017656614,1.0
0.0,1.0,0.16653875671527243,0.0,0.9498935237379432,0.125,0.0,0.1263498920086393,0.15390495017656614,1.0
0.0,0.0,0.16807367613200308,1.0,0.5740949517725167,0.125,0.0,0.9978401727861772,0.11940564777490723,1.0
0.0,1.0,0.1688411358403684,0.0,0.5866215708380309,0.125,0.0,0.9978401727861772,0.11940564777490723,1.0
0.0,1.0,0.1696085955487337,1.0,0.33608918952774647,0.125,0.0,0.07127429805615551,0.10364429745562033,1.0
0.0,1.0,0.170376055257099,0.0,0.4112489039208318,0.125,0.0,0.07127429805615551,0.10364429745562033,1.0
0.0,1.0,0.17421335379892555,0.0,0.44882876111737446,0.0,0.0,0.8876889848812095,0.5121218935012878,0.0
0.0,1.0,0.17498081350729086,0.0,0.37366904672428913,0.0,0.0,0.0,0.16883675574220638,1.0
0.0,1.0,0.17574827321565617,1.0,0.5615683327070025,0.0,0.0,0.8736501079913608,0.057970539254838485,0.0
0.0,1.0,0.17651573292402148,0.0,0.3486158085932607,0.0,0.1111111111111111,0.041036717062634995,0.10735285047192313,1.0
0.0,0.0,0.1780506523407521,1.0,0.3486158085932607,0.0,0.0,0.017278617710583154,0.0,1.0
0.0,0.0,0.18265541059094398,1.0,0.33608918952774647,0.125,0.0,0.10043196544276459,0.26697521827762305,0.0
0.0,1.0,0.1834228702993093,0.0,0.32356257046223225,0.125,0.0,0.10043196544276459,0.26697521827762305,0.0
0.0,1.0,0.18572524942440521,0.0,0.2734560942001754,0.0,0.0,0.05183585313174946,0.29580589980036276,1.0
0.0,0.0,0.18649270913277052,1.0,0.3486158085932607,0.0,0.0,0.0021598272138228943,0.10149724044618187,1.0
0.0,0.0,0.19339984650805833,1.0,0.5866215708380309,0.0,0.0,0.7311015118790497,0.04994347384455151,1.0
0.0,1.0,0.19646968534151957,0.0,0.48640861831391713,0.125,0.1111111111111111,0.8963282937365011,0.16231419173453318,0.0
0.0,0.0,0.19723714504988488,1.0,0.4613553801828887,0.125,0.1111111111111111,0.8963282937365011,0.16231419173453318,0.0
0.0,1.0,0.19800460475825019,0.0,0.7995740949517726,0.0,0.2222222222222222,0.8963282937365011,0.16231419173453318,0.0
0.0,1.0,0.20798158096699923,0.0,0.6868345233621446,0.25,0.0,0.08207343412526999,0.05016305922051681,1.0
0.0,0.0,0.21258633921719108,1.0,0.3486158085932607,0.0,0.0,0.06047516198704104,0.051822148727810165,1.0
0.0,0.0,0.21565617805065235,1.0,0.8747338093448579,0.125,0.1111111111111111,1.0,0.13858277060920987,1.0
0.0,1.0,0.21642363775901766,0.0,0.44882876111737446,0.0,0.2222222222222222,1.0,0.13858277060920987,1.0
0.0,1.0,0.21719109746738297,0.0,0.7995740949517726,0.125,0.1111111111111111,0.02699784017278618,0.051822148727810165,1.0
0.0,0.0,0.21872601688411358,1.0,0.48640861831391713,0.125,0.0,0.879049676025918,0.13913573538264068,0.0
0.0,1.0,0.2194934765924789,0.0,0.4738819992484029,0.125,0.0,0.879049676025918,0.13913573538264068,0.0
0.0,1.0,0.2256331542594014,1.0,0.6367280471000877,0.0,0.0,0.035637149028077755,0.051822148727810165,1.0
0.0,1.0,0.22870299309286263,1.0,0.33608918952774647,0.0,0.0,0.07019438444924407,0.05953203526170282,1.0
0.0,1.0,0.22947045280122794,0.0,0.4112489039208318,0.0,0.0,0.05183585313174946,0.29580589980036276,1.0
0.0,0.0,0.23177283192632386,1.0,0.38619566578980336,0.125,0.0,0.8390928725701944,0.10149724044618187,1.0
0.0,1.0,0.23254029163468917,0.0,0.33608918952774647,0.125,0.2222222222222222,0.8390928725701944,0.10149724044618187,1.0
0.0,1.0,0.2509593246354566,1.0,0.38619566578980336,0.125,0.0,0.12095032397408208,0.11125659048908397,1.0
0.0,1.0,0.25172678434382195,0.0,0.2108229988726043,0.125,0.0,0.12095032397408208,0.11125659048908397,1.0
0.0,1.0,0.2547966231772832,1.0,0.6617812852311161,0.125,0.1111111111111111,0.4287257019438445,0.15977676072337862,1.0
0.0,1.0,0.2555640828856485,1.0,0.04797695102091946,0.0,0.2222222222222222,0.4287257019438445,0.15977676072337862,1.0
0.0,1.0,0.2563315425940138,0.0,0.6743079042966303,0.125,0.1111111111111111,0.4287257019438445,0.15977676072337862,1.0
0.0,0.0,0.26093630084420566,1.0,0.6242014280345735,0.125,0.0,0.9017278617710583,0.20772776566317125,0.0
0.0,1.0,0.261703760552571,0.0,0.33608918952774647,0.125,0.1111111111111111,0.8617710583153348,0.4831284260198326,0.0
0.0,1.0,0.2624712202609363,0.0,0.599148189903545,0.125,0.0,0.9017278617710583,0.20772776566317125,0.0
0.0,1.0,0.2701458173445894,0.0,0.599148189903545,0.125,0.0,0.07775377969762419,0.07729405233978466,0.0
0.0,1.0,0.2709132770529547,1.0,0.6116748089690592,0.125,0.0,0.8596112311015119,0.11111839809247648,0.0
0.0,0.0,0.27168073676132004,1.0,0.48640861831391713,0.0,0.0,0.8660907127429807,0.057970539254838485,0.0
0.0,1.0,0.2762854950115119,0.0,0.28598271326568964,0.0,0.1111111111111111,0.07991360691144708,0.16231419173453318,0.0
0.0,1.0,0.28626247122026094,0.0,0.4738819992484029,0.0,0.0,0.8974082073434125,0.4440992237022602,0.0
0.0,1.0,0.2870299309286262,0.0,0.6743079042966303,0.125,0.0,0.676025917926566,0.1527664244005612,0.0
0.0,0.0,0.28779739063699156,0.0,0.44882876111737446,0.0,0.0,0.8606911447084233,0.06183368037582086,0.0
0.0,0.0,0.2908672294704528,1.0,0.3486158085932607,0.0,0.0,0.8585313174946004,0.4328841690069588,1.0
0.0,1.0,0.29547198772064465,0.0,0.3486158085932607,0.0,0.0,0.8779697624190065,0.06184168304285603,1.0
0.0,1.0,0.29700690713737526,0.0,0.3486158085932607,0.0,0.0,0.1144708423326134,0.21642978772242535,0.0
0.0,1.0,0.2993092862624712,1.0,0.44882876111737446,0.0,0.0,0.8531317494600432,0.051504969851415845,1.0
0.0,0.0,0.3069838833461243,1.0,0.37366904672428913,0.0,0.0,0.03347732181425486,0.05416439273810667,0.0
0.0,1.0,0.30775134305448965,0.0,0.2985093323312038,0.375,0.2222222222222222,0.13174946004319654,0.5133418122566507,1.0
0.0,1.0,0.3085188027628549,0.0,0.3486158085932607,0.375,0.2222222222222222,0.13174946004319654,0.5133418122566507,1.0
0.0,1.0,0.30928626247122026,0.0,0.28598271326568964,0.375,0.2222222222222222,0.13174946004319654,0.5133418122566507,1.0
0.0,0.0,0.31005372217958554,1.0,0.23587623700363275,0.375,0.2222222222222222,0.13174946004319654,0.5133418122566507,1.0
0.0,0.0,0.3108211818879509,1.0,0.7995740949517726,0.125,0.4444444444444444,0.13174946004319654,0.5133418122566507,1.0
0.0,1.0,0.31158864159631616,0.0,0.7494676186897157,0.125,0.4444444444444444,0.13174946004319654,0.5133418122566507,1.0
0.0,1.0,0.3138910207214121,0.0,0.37366904672428913,0.0,0.0,0.8596112311015119,0.11111839809247648,0.0
0.0,0.0,0.31542594013814274,1.0,0.3486158085932607,0.0,0.0,0.04967602591792657,0.051822148727810165,1.0
0.0,1.0,0.31619339984650807,1.0,0.6242014280345735,0.25,0.0,0.8909287257019439,0.2608674266467732,1.0
0.0,1.0,0.31696085955487335,1.0,0.536515094575974,0.125,0.0,0.12419006479481642,0.05410739813385612,0.0
0.0,1.0,0.3177283192632387,0.0,0.3486158085932607,0.125,0.0,0.8909287257019439,0.2608674266467732,1.0
0.0,1.0,0.31849577897160397,0.0,0.2734560942001754,0.0,0.2222222222222222,0.10367170626349892,0.09661756542473082,0.0
0.0,1.0,0.3192632386799693,1.0,0.7494676186897157,0.125,0.1111111111111111,0.10259179265658748,0.15458810467956932,0.0
0.0,1.0,0.3200306983883346,0.0,0.599148189903545,0.125,0.1111111111111111,0.10259179265658748,0.15458810467956932,0.0
0.0,0.0,0.3215656178050652,1.0,0.3486158085932607,0.0,0.0,0.020518358531317497,0.0,1.0
0.0,0.0,0.3231005372217958,1.0,0.4613553801828887,0.125,0.0,0.06911447084233262,0.10364429745562033,1.0
0.0,1.0,0.32386799693016116,0.0,0.43630214205186024,0.125,0.0,0.06911447084233262,0.10364429745562033,1.0
0.0,0.0,0.33077513430544897,1.0,0.5866215708380309,0.0,0.0,0.009719222462203024,0.07514699533034619,1.0
0.0,1.0,0.33154259401381425,0.0,0.43630214205186024,0.0,0.0,0.03995680345572354,0.41282050681475896,0.0
0.0,1.0,0.33307751343054487,0.0,0.2734560942001754,0.0,0.1111111111111111,0.024838012958963283,0.11594107850967697,0.0
0.0,1.0,0.3338449731389102,0.0,0.5615683327070025,0.0,0.1111111111111111,0.024838012958963283,0.11594107850967697,0.0
0.0,0.0,0.3346124328472755,1.0,0.2985093323312038,0.0,0.0,0.8725701943844493,0.15458810467956932,0.0
0.0,1.0,0.3430544896392939,1.0,0.6116748089690592,0.125,0.0,0.11555075593952485,0.17391981561855152,0.0
0.0,1.0,0.34382194934765925,0.0,0.3486158085932607,0.125,0.0,0.11555075593952485,0.17391981561855152,0.0
0.0,0.0,0.34458940905602453,1.0,0.8872604284103721,0.0,0.0,0.8941684665226782,0.06764049365134761,0.0
0.0,1.0,0.3553338449731389,1.0,0.6617812852311161,0.0,0.0,0.05075593952483801,0.055628295244541985,0.0
0.0,1.0,0.3561013046815042,0.0,0.23587623700363275,0.0,0.0,0.019438444924406047,0.05855610025741262,1.0
0.0,0.0,0.35686876438986953,1.0,0.4738819992484029,0.0,0.1111111111111111,0.8671706263498921,0.2995388511917728,1.0
0.0,1.0,0.3576362240982348,0.0,0.7244143805586872,0.0,0.1111111111111111,0.8671706263498921,0.2995388511917728,1.0
0.0,1.0,0.35993860322333077,1.0,0.28598271326568964,0.0,0.1111111111111111,0.8995680345572354,0.12366716556464086,0.0
0.0,1.0,0.3607060629316961,0.0,0.5615683327070025,0.0,0.1111111111111111,0.8995680345572354,0.12366716556464086,0.0
0.0,0.0,0.363008442056792,1.0,0.5740949517725167,0.0,0.0,0.8725701943844493,0.15458810467956932,0.0
0.0,1.0,0.3791250959324635,1.0,0.311035951396718,0.125,0.0,0.07883369330453564,0.1082149914547131,0.0
0.0,1.0,0.37989255564082886,0.0,0.311035951396718,0.125,0.0,0.07883369330453564,0.1082149914547131,0.0
0.0,1.0,0.3829623944742901,1.0,0.599148189903545,0.125,0.0,0.8650107991360692,0.1497654242623688,0.0
0.0,1.0,0.3837298541826554,0.0,0.6116748089690592,0.125,0.0,0.8650107991360692,0.1497654242623688,0.0
0.0,0.0,0.38526477359938605,1.0,0.3486158085932607,0.0,0.0,0.06479481641468683,0.08275928836380983,1.0
0.0,0.0,0.38679969301611666,1.0,0.5615683327070025,0.125,0.0,0.6792656587473003,0.16293234896625058,1.0
0.0,1.0,0.3883346124328473,0.0,0.43630214205186024,0.125,0.0,0.6792656587473003,0.16293234896625058,1.0
0.0,0.0,0.38910207214121256,1.0,0.49893523737943135,0.0,0.0,0.021598272138228944,0.0,1.0
0.0,1.0,0.39293937068303914,1.0,0.33608918952774647,0.0,0.0,0.8650107991360692,0.1497654242623688,0.0
0.0,1.0,0.39447429009976975,1.0,0.3486158085932607,0.0,0.0,0.11339092872570194,0.05855610025741262,1.0
0.0,1.0,0.3952417498081351,0.0,0.2985093323312038,0.0,0.0,0.07991360691144708,0.16231419173453318,0.0
0.0,0.0,0.39600920951650037,1.0,0.6868345233621446,0.125,0.1111111111111111,0.091792656587473,0.18249984580226933,1.0
0.0,1.0,0.3967766692248657,0.0,0.6492546661656019,0.125,0.1111111111111111,0.091792656587473,0.18249984580226933,1.0
0.0,0.0,0.397544128933231,1.0,0.5239884755104598,0.0,0.0,0.029157667386609073,0.08295447536466788,1.0
0.0,0.0,0.4121258633921719,1.0,0.3486158085932607,0.0,0.0,0.11663066954643629,0.10122885832000206,1.0
0.0,0.0,0.4136607828089025,1.0,0.6868345233621446,0.0,0.0,0.7375809935205184,0.09759350042902103,1.0
0.0,1.0,0.41442824251726784,0.0,0.19829637980709008,0.0,0.1111111111111111,0.010799136069114472,0.11316786160148591,0.0
0.0,1.0,0.4151957022256331,0.0,0.5490417136414882,0.0,0.1111111111111111,0.010799136069114472,0.11316786160148591,0.0
0.0,1.0,0.42133537989255565,0.0,0.6367280471000877,0.125,0.0,0.0982721382289417,0.15216446768991498,1.0
0.0,0.0,0.42517267843438217,1.0,0.5239884755104598,0.125,0.0,0.058315334773218146,0.10149724044618187,1.0
0.0,1.0,0.4259401381427475,0.0,0.43630214205186024,0.125,0.0,0.058315334773218146,0.10149724044618187,1.0
0.0,1.0,0.4267075978511128,1.0,0.43630214205186024,0.0,0.0,0.012958963282937365,0.051822148727810165,0.0
0.0,1.0,0.4328472755180353,1.0,0.4738819992484029,0.125,0.0,0.12958963282937366,0.17566830077223786,1.0
0.0,0.0,0.4336147352264006,1.0,0.3486158085932607,0.0,0.0,0.8801295896328294,0.05991421140938287,0.0
0.0,1.0,0.43438219493476593,0.0,0.43630214205186024,0.125,0.0,0.12958963282937366,0.17566830077223786,1.0
0.0,0.0,0.44128933231005374,0.0,0.6242014280345735,0.0,0.0,0.8747300215982722,0.05604306762136532,0.0
0.0,1.0,0.442056792018419,1.0,0.6116748089690592,0.0,0.0,0.020518358531317497,0.0,1.0
0.0,0.0,0.4673829623944743,1.0,0.5740949517725167,0.0,0.0,0.7397408207343413,0.050748620223090936,1.0
0.0,0.0,0.47045280122793554,1.0,0.6242014280345735,0.0,0.0,0.03131749460043197,0.050748620223090936,1.0
0.0,0.0,0.48656945510360705,1.0,0.4049855943880747,0.0,0.0,0.03995680345572354,0.41282050681475896,0.0
0.0,0.0,0.4911742133537989,1.0,0.7244143805586872,0.0,0.0,0.08315334773218143,0.057970539254838485,0.0
0.0,0.0,0.49194167306216424,1.0,0.5114618564449456,0.125,0.0,0.11771058315334774,0.10122885832000206,1.0
0.0,1.0,0.4927091327705295,0.0,0.3486158085932607,0.125,0.0,0.11771058315334774,0.10122885832000206,1.0
0.0,1.0,0.49731389102072143,1.0,0.5239884755104598,0.125,0.0,0.07667386609071275,0.10257896680493714,1.0
0.0,1.0,0.4980813507290867,0.0,0.5615683327070025,0.125,0.0,0.07667386609071275,0.10257896680493714,1.0
0.0,0.0,0.5034535686876439,1.0,0.3486158085932607,0.0,0.0,0.028077753779697626,0.051822148727810165,1.0
0.0,1.0,0.508825786646201,0.0,0.48640861831391713,0.0,0.0,0.20086393088552917,0.41250332793836464,1.0
0.0,1.0,0.5249424405218726,0.0,0.6116748089690592,0.0,0.0,0.11879049676025918,0.050610427826483444,1.0
0.0,1.0,0.5241749808135073,0.0,0.37366904672428913,0.0,0.0,0.9017278617710583,0.20772776566317125,0.0
0.0,1.0,0.5372217958557176,1.0,0.43630214205186024,0.0,0.0,0.8952483801295897,1.0,0.0
0.0,0.0,0.5387567152724482,1.0,0.3486158085932607,0.0,0.0,0.8920086393088553,0.05410739813385612,0.0
0.0,0.0,0.5425940138142747,1.0,0.5239884755104598,0.0,0.0,0.12203023758099353,0.051822148727810165,1.0
0.0,1.0,0.545663852647736,0.0,0.6868345233621446,0.0,0.0,0.023758099352051837,0.05410739813385612,0.0
0.0,1.0,0.5471987720644667,0.0,0.19829637980709008,0.0,0.1111111111111111,0.8714902807775379,0.07690367833806856,1.0
0.0,1.0,0.5479662317728319,0.0,0.6367280471000877,0.0,0.1111111111111111,0.8714902807775379,0.07690367833806856,1.0
0.0,0.0,0.5533384497313891,1.0,0.3611424276587749,0.0,0.0,0.038876889848812095,0.05855610025741262,1.0
0.0,1.0,0.5541059094397544,0.0,0.2609294751346612,0.0,0.0,0.0982721382289417,0.15216446768991498,1.0
0.0,0.0,0.5548733691481197,1.0,0.37366904672428913,0.0,0.0,0.06803455723542116,0.08881008539040913,1.0
0.0,1.0,0.5610130468150422,0.0,0.7244143805586872,0.0,0.0,0.8639308855291578,0.2859895551532101,0.0
0.0,1.0,0.5648503453568687,0.0,0.18576976074157586,0.0,0.1111111111111111,0.20086393088552917,0.41250332793836464,1.0
0.0,0.0,0.5671527244819647,1.0,0.37366904672428913,0.0,0.0,0.0032397408207343412,0.050748620223090936,1.0
0.0,1.0,0.5694551036070606,0.0,0.19829637980709008,0.0,0.0,0.0,0.16883675574220638,1.0
0.0,1.0,0.5786646201074443,1.0,0.3486158085932607,0.0,0.0,0.08423326133909288,0.057970539254838485,0.0
0.0,0.0,0.5809669992325402,1.0,0.23587623700363275,0.125,0.0,0.047516198704103674,0.10364429745562033,1.0
0.0,1.0,0.5817344589409056,0.0,0.22334961793811853,0.125,0.0,0.047516198704103674,0.10364429745562033,1.0
0.0,1.0,0.5855717574827322,0.0,0.2985093323312038,0.0,0.0,0.857451403887689,0.09662576327876685,0.0
0.0,0.0,0.5863392171910975,1.0,0.5740949517725167,0.0,0.0,0.09395248380129591,0.1468620176246054,0.0
0.0,0.0,0.5878741366078281,1.0,0.6743079042966303,0.0,0.0,0.11663066954643629,0.10122885832000206,1.0
0.0,1.0,0.5947812739831159,1.0,0.44882876111737446,0.0,0.0,0.8520518358531318,0.05130978285055781,1.0
0.0,0.0,0.6078280890253261,1.0,0.3486158085932607,0.125,0.0,0.8833693304535638,0.16038672010106003,0.0
0.0,1.0,0.6085955487336915,0.0,0.3486158085932607,0.125,0.0,0.8833693304535638,0.16038672010106003,0.0
0.0,0.0,0.6108979278587874,1.0,0.8121007140172868,0.0,0.0,0.10151187904967603,0.051822148727810165,1.0
0.0,0.0,0.612432847275518,1.0,0.5490417136414882,0.25,0.0,0.1285097192224622,0.17566830077223786,0.5
0.0,1.0,0.6132003069838834,0.0,0.4112489039208318,0.125,0.0,0.1285097192224622,0.17566830077223786,0.5
0.0,1.0,0.6139677666922486,0.0,0.4613553801828887,0.125,0.0,0.1285097192224622,0.17566830077223786,0.5
0.0,1.0,0.6185725249424405,1.0,0.37366904672428913,0.125,0.0,0.09719222462203024,0.11272049299551928,0.0
0.0,0.0,0.6208749040675364,1.0,0.6868345233621446,0.0,0.0,0.05615550755939525,0.05953203526170282,1.0
0.0,0.0,0.6239447429009977,1.0,0.5866215708380309,0.0,0.0,0.06479481641468683,0.08275928836380983,1.0
0.0,0.0,0.6500383729854182,1.0,0.4613553801828887,0.0,0.1111111111111111,0.8758099352051837,0.057970539254838485,0.0
0.0,1.0,0.6554105909439755,0.0,0.38619566578980336,0.125,0.0,0.6177105831533478,0.22109807522194713,0.0
0.0,1.0,0.6561780506523407,0.0,0.28598271326568964,0.125,0.0,0.6177105831533478,0.22109807522194713,0.0
0.0,0.0,0.656945510360706,1.0,0.7244143805586872,0.0,0.2222222222222222,0.6177105831533478,0.22109807522194713,0.0
0.0,1.0,0.6577129700690714,0.0,0.23587623700363275,0.0,0.2222222222222222,0.0755939524838013,0.051301584996521765,1.0
0.0,0.0,0.659247889485802,1.0,0.7995740949517726,0.0,0.0,0.7386609071274298,0.050748620223090936,1.0
0.0,1.0,0.6830391404451266,0.0,0.48640861831391713,0.0,0.0,0.898488120950324,0.2125586439344078,0.0
0.0,1.0,0.6899462778204144,1.0,0.3486158085932607,0.0,0.0,0.8401727861771059,0.05024445219987461,0.0
0.0,1.0,0.6945510360706063,0.0,0.2734560942001754,0.0,0.1111111111111111,0.04211663066954644,0.1209753416358076,0.0
0.0,0.0,0.6953184957789716,1.0,0.8121007140172868,0.0,0.1111111111111111,0.04211663066954644,0.1209753416358076,0.0
0.0,0.0,0.6968534151957022,1.0,0.3548791181260178,0.0,0.0,0.8628509719222462,0.05410739813385612,0.0
0.0,0.0,0.7106676899462778,1.0,0.3486158085932607,0.0,0.0,0.0183585313174946,0.0,1.0
0.0,0.0,0.7122026093630084,1.0,0.5678316422397596,0.0,0.0,0.03023758099352052,0.055628295244541985,1.0
0.0,0.0,0.716039907904835,1.0,0.28598271326568964,0.0,0.0,0.091792656587473,0.18249984580226933,1.0
0.0,0.0,0.7198772064466615,1.0,0.3611424276587749,0.125,0.0,0.04859611231101512,0.12999454257145598,1.0
0.0,1.0,0.7206446661550269,0.0,0.2734560942001754,0.125,0.0,0.04859611231101512,0.12999454257145598,1.0
0.0,0.0,0.7244819646968534,1.0,0.22334961793811853,0.125,0.0,0.898488120950324,0.2125586439344078,0.0
0.0,1.0,0.7252494244052187,0.0,0.2108229988726043,0.125,0.0,0.898488120950324,0.2125586439344078,0.0
